Index;Season;Episode;Episode_name;Character_name;Character_race;Gender;Dialogue
174;1;3;Sabito and Makomo;Sabito;Human;Male;After six months, finally, you have the look of a man.
175;1;3;Sabito and Makomo;Tanjiro;Human;Male;Today's the day I win! Head-on battles are simple. Whoever's stronger and faster wins. The battle was over in an instant. On this day, in this moment, for the first time, my blade reached Sabito first. The moment I won, Sabito smiled. He looked sad and happy. A relieved kind of smile.
176;1;3;Sabito and Makomo;Makomo;Human;Female;Tanjiro... You did great. Don't forget what you just did. Win, okay, Tanjiro? Beat that guy, too.
177;1;4;Final Selection;Tanjiro;Human;Male;The reason I won... was because I learned to detect the scent of the opening thread. When I'm battling someone, and I pick up this scent, then I can see the thread. The thread is connected from my blade to my opponent's opening, growing taut the instant I see it. My blade is drawn toward it with great force, and then I slash the opening. Mr. Urokodaki...
178;1;4;Final Selection;Urokodaki;Human;Male;I had no intention of sending you to Final Selection. I didn't want to see children die anymore. I was sure you wouldn't be able to slice this boulder, but... Well done, my boy! Tanjiro, you're... a remarkable kid! Make sure you come back alive from Final Selection. Both your sister and I will be waiting for you here.
179;1;4;Final Selection;Tanjiro;Human;Male;What's the occasion? There's so much.
180;1;4;Final Selection;Urokodaki;Human;Male;You've completed all your training, so we're celebrating. Don't be shy. Eat up.
181;1;4;Final Selection;Tanjiro;Human;Male;Thank you very much!
182;1;4;Final Selection;Urokodaki;Human;Male;Tanjiro, there's nothing more I can do for you. From here on out, you'll be going through such hardship and strife. Your training will seem like nothing in comparison. So, for now, at least, you should rest well without a care in the world. Hey, Tanjiro...
183;1;4;Final Selection;Tanjiro;Human;Male;Yes?
184;1;4;Final Selection;Urokodaki;Human;Male;Did you enjoy that hot pot?
185;1;4;Final Selection;Tanjiro;Human;Male;Yes! I haven't had such a feast in so long!
186;1;4;Final Selection;Urokodaki;Human;Male;A growing boy like you with a hearty appetite should get stronger the more he eats, as well as grow bigger in size. But that goes for demons, too. Remember this. Basically, a demon is as strong as the number of humans he's devoured.
187;1;4;Final Selection;Tanjiro;Human;Male;So, the more they eat, the stronger they get?
188;1;4;Final Selection;Urokodaki;Human;Male;That's right. There are demons who gain power, become able to transform their bodies, and even use strange spells. When your sense of smell becomes keener, you'll be able to tell how many humans a demon's consumed.
189;1;4;Final Selection;Tanjiro;Human;Male;What's this?
190;1;4;Final Selection;Urokodaki;Human;Male;It's called a "warding mask." I've charged it with a spell to protect you from harm.
191;1;4;Final Selection;Tanjiro;Human;Male;Warding mask... Nezuko... I'm coming back here no matter what, all right?
192;1;4;Final Selection;Urokodaki;Human;Male;Don't worry about your sister. I'll take good care of her.
193;1;4;Final Selection;Tanjiro;Human;Male;All right! Thank you very much! I'll be going, then, Mr. Urokodaki! Say hello to Sabito and Makomo for me!
194;1;4;Final Selection;Urokodaki;Human;Male;Tanjiro... How do you... know the names of those dead children?
195;1;4;Final Selection;Tanjiro;Human;Male;Wow. Look at all these wisteria flowers. Even though they're out of season... There are so many.
196;1;4;Final Selection;Gemelas;Human;Female;- Everyone... - Everyone... - ...we thank you for coming here tonight. - ...we thank you for coming here tonight. - To the Demon Slayers Corps Final Selection. - To the Demon Slayers Corps Final Selection. There are demons imprisoned here on Mt. Fujikasane, captured alive by the Demon Slayer swordsmen, and unable to leave. That is because wisteria, which demons hate so much, blooms year-round from the bottom to halfway up the mountain. However, there is no wisteria from this point on, and so demons abound. You'll need to survive here for seven days to pass Final Selection. - And now, be on your way. - And now, be on your way.
197;1;4;Final Selection;Tanjiro;Human;Male;Survive for seven days... That's all I'm going to think about. First, I'm going to survive tonight. Once the sun comes up, the demons won't be able to do anything, so I can get some rest then. So, I'll have to head east! I'm gonna make my way to where the sunlight will hit first! This smell... It's a demon! And it's nearby! Where is it? Where's it coming from? I can't pinpoint the direction of the scent! From above? Demon...
198;1;4;Final Selection;Demon Final Selection 1;Demon;Male;Damn you!
199;1;4;Final Selection;Demon Final Selection 2;Demon;Male;Don't even try to grab my prey, man!
200;1;4;Final Selection;Demon Final Selection 1;Demon;Male;Get off my turf, dammit!
201;1;4;Final Selection;Demon Final Selection 2;Demon;Male;The hell with you! Just beat it!
202;1;4;Final Selection;Tanjiro;Human;Male;Two of them right from the get-go? I wonder if I can take them!
203;1;4;Final Selection;Demon Final Selection 1;Demon;Male;That's my prey, you know!
204;1;4;Final Selection;Demon Final Selection 2;Demon;Male;Shut up!
205;1;4;Final Selection;Demon Final Selection 1;Demon;Male;It's first come, first served!
206;1;4;Final Selection;Tanjiro;Human;Male;I'm okay! Just calm down and watch their movements! Remember the training!
207;1;4;Final Selection;Demon Final Selection 2;Demon;Male;It's been ages since I last had human flesh!
208;1;4;Final Selection;Tanjiro;Human;Male;Total Concentration! Water Breathing! The scent of the thread! Fourth Form! Striking Tide! I did it! I defeated demons! I've grown stronger! All that training wasn't for nothing! I've mastered it! If I slash a demon with the sword Mr. Urokodaki gave me, not even the bones are left behind, huh?
209;1;4;Final Selection;Urokodaki;Human;Male;A demon's weak spot is its neck! But you can't kill it with a normal sword even if you slash its neck.
210;1;4;Final Selection;Tanjiro;Human;Male;Then, how can I take it down?
211;1;4;Final Selection;Urokodaki;Human;Male;The swords wielded by the Demon Slayer Corps were forged with a special kind of steel. That's the only way to kill a demon. They're called the "Nichirin Swords."
212;1;4;Final Selection;Tanjiro;Human;Male;Rest in peace. What's this rotten smell?
213;1;4;Final Selection;Boy Final Selection;Human;Male;No one ever told me! I never signed up for this!
214;1;4;Final Selection;Tanjiro;Human;Male;What's going on? What the hell is that?
215;1;4;Final Selection;Makomo;Human;Female;Hey, Sabito... Do you think Tanjiro can beat that one?
216;1;4;Final Selection;Sabito;Human;Male;I don't know. No matter how hard you try, it's never enough. You know that well yourself, don't you?
217;1;4;Final Selection;Boy Final Selection;Human;Male;What's this morphed demon doing here anyway? They didn't tell us!
218;1;4;Final Selection;Tanjiro;Human;Male;He got eaten! Don't wimp out! Save him! Save him! Save him! I'm not powerless anymore! Move! Water Breathing, Second Form! Water Wheel!
219;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;Another sweet little fox has come to me.
220;1;4;Final Selection;Tanjiro;Human;Male;Another?
221;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;Little fox cub, what is the year of Meiji now?
222;1;4;Final Selection;Tanjiro;Human;Male;It's the Taisho Period now!
223;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;Taisho? Holy crap!! Time has passed into a new period?! Again! Again while I've been held prisoner inside this place! Unforgivable! Unforgivable! Damn you, Urokodaki! Damn you, Urokodaki! Damn you, Urokodaki! Damn you, Urokodaki!
224;1;4;Final Selection;Tanjiro;Human;Male;How do you know Mr. Urokodaki?
225;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;I know him, all right! Because Urokodaki is the one who captured me! I'll never forget that day 47 years ago! Back when he was still hunting demons! It was the Edo Period during the Keio Era.
226;1;4;Final Selection;Tanjiro;Human;Male;Hunting demons? Edo Period?
227;1;4;Final Selection;Boy Final Selection;Human;Male;You're lying! No demon has ever lived that long! The only demons in here should be the ones who've eaten just two or three humans! They don't live long because they're killed during Final Selection, and they even eat their own kind!
228;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;Yeah, but I've survived all this time. Inside this wisteria prison, I've eaten at least fifty of you brats.
229;1;4;Final Selection;Tanjiro;Human;Male;Fifty?
230;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;11, 12... 13. That makes you Number 14!
231;1;4;Final Selection;Tanjiro;Human;Male;What are you talking about?
232;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;The number of Urokodaki's disciples I've eaten, that's what. I promised myself to kill every one of his disciples. Let's see... The ones who particularly stand out to me... It's those two. Those two... That brat's hair was an unusual color. He was the most powerful. He had pinkish hair. A scar by his mouth. The other one was a female brat in a flowery kimono. She was small and lacking in power, but she was awfully agile.
233;1;4;Final Selection;Tanjiro;Human;Male;They had already been killed by this demon?! But I was with them!
234;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;That mask. I can tell by the fox masks. I know the texture of the masks Urokodaki carved. The same style of carving he used for his own goblin mask. Warding masks, right? Everyone got eaten just because they were wearing them. They're all here inside my belly. Urokodaki might as well have killed them himself! When I said that to the girl, she was crying and fell into a rage. And right after that, she lost control of her movements. I ripped off her limbs, and then...
235;1;4;Final Selection;Sabito;Human;Male;Calm down, Tanjiro. Your breathing's uneven. It's all right. Never mind us!
236;1;4;Final Selection;Boy Final Selection;Human;Male;I'm getting out of here while the demon's taking out that guy!
237;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;Another of Urokodaki's brats is dying. I wonder how he's gonna feel when another of his kids doesn't come home. I wonder what kind of look he'll have on his face. Oh man, I wish I could see it. I really do.
238;1;4;Final Selection;Shigeru Kamado;Human;Male;Big Bro! Big Bro!
239;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;He dodged it! So, he can still move? Great! I can have some fun!
240;1;4;Final Selection;Tanjiro;Human;Male;Damn! No matter how many arms I cut, they grow back in a second!
241;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;You can't defeat me just by slashing off my arms. Then again, even that pink-haired brat couldn't slice off my head!
242;1;4;Final Selection;Tanjiro;Human;Male;I can't just let this one go! Before any more lives are sacrificed, I gotta bring him down now! A demon's scent coming from the ground?
243;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;H-He jumped! Dammit, I missed him! Yeah, but no way can he dodge this attack in mid-air!
244;1;4;Final Selection;Makomo;Human;Female;Do you think Tanjiro's going to lose, too? His neck is so tough after all.
245;1;4;Final Selection;Sabito;Human;Male;He may lose, and yet, he may win. Either way, there's one irrefutable fact. That Tanjiro... is the man who sliced the toughest, largest boulder of all.
246;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;He deflected me!
247;1;4;Final Selection;Tanjiro;Human;Male;Total Concentration! Water Breathing!
248;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;He got too close to me! Not to worry. My neck is tough! He can't slash it!
249;1;4;Final Selection;Tanjiro;Human;Male;First Form!
250;1;4;Final Selection;Morphed Demon Final Selection;Demon;Male;As soon as he fails to cut my neck, I'm going to crush his head! Just like I did to the other one!
251;1;4;Final Selection;Tanjiro;Human;Male;Water Surface Slash!
252;1;5;My Own Steel;Morphed Demon Final Selection;Demon;Male;That mask. I can tell by the fox masks. Everyone got eaten just because they were wearing them.
253;1;5;My Own Steel;Tanjiro;Human;Male;Total Concentration! Water Breathing! First Form! Water Surface Slash!
